time,temp,feelslike,humidity,dew,precip,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure,visibility,cloudcover,solarradiation,solarenergy,uvindex,conditions
2023/4/9 22:00,21.1,21.1,62.72,13.7,0,0,0,,22.3,11,143,1017,10,30,0,0,0,2
2023/4/9 23:00,18.4,18.4,71.28,13.1,0,0,0,,18,7,120,1017.7,22.2,91.9,0,0,0,1
2023/4/10 0:00,21.1,21.1,61.47,13.4,0,0,0,,22.3,12.7,110,1017,10,58.3,0,0,0,2
2023/4/10 1:00,20.6,20.6,65.06,13.8,0,0,0,,22.3,14,101,1017,10,58.3,0,0,0,2
2023/4/10 2:00,19.4,19.4,76.9,15.2,0,0,0,,18,7.3,114,1017,24.5,91.9,0,0,0,1
2023/4/10 3:00,20.6,20.6,73.52,15.7,0,0,0,,25.6,16.9,100,1015.4,10,30,0,0,0,2
2023/4/10 4:00,21.1,21.1,71.89,15.8,0,0,0,,26.3,16.7,101,1015,10,58.3,0,0,0,2
2023/4/10 5:00,19.5,19.5,75.81,15.2,0,0,0,,21.6,10.6,117,1015.7,23.3,91.9,0,0,0,1
2023/4/10 6:00,20.6,20.6,74.01,15.8,0,0,0,,22.7,11.6,66,1015.4,10,66.8,0,0,0,2
2023/4/10 7:00,20.6,20.6,76.26,16.3,0,0,0,,23.4,14.4,66,1015.9,10,68.8,10.8,0,0,2
2023/4/10 8:00,19.7,19.7,77.83,15.7,0.125,0,0,['rain'],21.6,7.5,125,1016.7,24.3,91.9,54.1,0.2,1,5
2023/4/10 9:00,21,21,72.09,15.8,0,0,0,,27.7,12.2,86,1016.5,10,50,126.5,0.5,1,2
2023/4/10 10:00,21.9,21.9,72.25,16.7,0,0,0,,29.2,14.2,97,1016.5,10,50,225.4,0.8,2,2
2023/4/10 11:00,23,23,67.12,16.5,0,0,0,,21.6,13.7,109,1016.5,25.1,91.9,375.4,1.4,4,1
2023/4/10 12:00,23.8,23.8,68.61,17.7,0,0,0,,28.4,13.3,185,1015,10,68.8,424,1.5,4,2
2023/4/10 13:00,22.9,22.9,72.43,17.7,0,0,0,,27.4,12.7,3,1014,10,68.8,397,1.4,4,2
2023/4/10 14:00,22.8,22.8,72.01,17.5,0,0,0,,21.6,14.1,103,1013.8,23.6,90,406.2,1.5,4,2
2023/4/10 15:00,23.4,23.4,72.51,18.2,0,0,0,,30.6,12.6,8,1012.5,10,73.6,541.6,1.9,5,2
2023/4/10 16:00,22.9,22.9,74.61,18.2,0,0,0,,30.2,11.4,178,1012,10,73.6,397.4,1.4,4,2
2023/4/10 17:00,22.2,22.2,76.94,18,0,0,0,,18,10.7,107,1012,24,91.9,281.3,1,3,1
2023/4/10 18:00,22.4,22.4,79.35,18.6,0,0,0,,28.4,10.8,149,1011.5,10,73.6,143.3,0.5,1,2
2023/4/10 19:00,22.4,22.4,79.35,18.6,0,0,0,,26.6,10.8,149,1012,10,73.6,17.3,0.1,0,2
2023/4/10 20:00,21.2,21.2,82.53,18.1,0,0,0,,18,7.2,121,1012.9,24.1,91.9,0,0,0,1
2023/4/10 21:00,22.8,22.8,77.39,18.7,0,0,0,,25.2,14.6,101,1012.5,10,50,0,0,0,2
2023/4/10 22:00,22.9,22.9,76.91,18.7,0,0,0,,24.8,12.7,107,1013,10,50,0,0,0,2
2023/4/10 23:00,21.4,21.4,85.67,18.9,0,0,0,,21.6,10.3,119,1014,23.9,91.9,0,0,0,1
2023/4/11 0:00,22.9,22.9,79.21,19.2,0,0,0,,25.6,15.7,117,1013.5,10,68.8,0,0,0,2
2023/4/11 1:00,23.4,23.4,77.69,19.3,0,0,0,,25.9,17.4,126,1013,10,50,0,0,0,2
2023/4/11 2:00,21.9,21.9,88.08,19.9,0,0,0,,21.6,11.2,117,1013.2,22.5,91.9,0,0,0,1
2023/4/11 3:00,22.9,22.9,79.93,19.3,0,0,0,,23.4,12.9,99,1012,10,33.9,0,0,0,2
2023/4/11 4:00,23.4,23.4,77.69,19.3,0,0,0,,23.8,11.6,85,1011.5,10,33.9,0,0,0,2
2023/4/11 5:00,21.9,21.9,89.38,20.1,0,0,0,,21.6,10.5,100,1012.6,24.1,91.9,0,0,0,1
2023/4/11 6:00,22.9,22.9,79.93,19.3,0,0,0,,24.1,11.2,94,1012,9.6,68.8,0,0,0,2
2023/4/11 7:00,22.9,22.9,84.28,20.2,0,0,0,,23.8,11.4,94,1012.9,9.6,33.9,27.5,0.1,0,2
2023/4/11 8:00,23.3,23.3,84.67,20.6,0,0,0,,21.6,10.3,96,1014,21,81.9,139.4,0.5,1,2
2023/4/11 9:00,24.8,24.8,75.67,20.3,0,0,0,,29.9,12.9,107,1014,9.6,33.9,404.6,1.5,4,2
2023/4/11 10:00,25.8,25.8,71.3,20.3,0,0,0,,29.9,13.6,136,1014,9.7,32,527.2,1.9,5,2
2023/4/11 11:00,27.1,29,69.42,21,0,0,0,,21.6,10.7,107,1013.8,24.1,49.7,652,2.3,7,2
2023/4/11 12:00,25.9,25.9,71.25,20.3,0,0,0,,27.7,12.9,288,1013,10,32,833.8,3,8,2
2023/4/11 13:00,25.5,25.5,77.23,21.2,0,0,0,,28.8,14.2,268,1012.5,10,38.5,782.3,2.8,8,2
2023/4/11 14:00,25.7,25.7,74.45,20.8,0,0,0,,21.6,11.2,84,1011.3,26,82.3,783.6,2.8,8,2
2023/4/11 15:00,26.4,26.4,69.49,20.3,0,0,0,,25.6,14.6,274,1010.4,10,30,686.4,2.5,7,2
2023/4/11 16:00,25.8,25.8,71.89,20.3,0,0,0,,26.6,12.7,231,1010,10,30,602.5,2.2,6,2
2023/4/11 17:00,26.3,26.3,68.74,20.1,0,0,0,,21.6,11,105,1010,26.8,41.6,370.1,1.3,4,2
2023/4/11 18:00,24.5,24.5,75.07,19.8,0,0,0,,25.9,15.9,176,1010.4,10,30,169.2,0.6,2,2
2023/4/11 19:00,23.9,23.9,77.28,19.7,0,0,0,,20.9,15,163,1011,10,39.4,20.8,0.1,0,2
2023/4/11 20:00,23,23,84.63,20.2,0,0,0,,21.6,4.1,103,1012.1,25.1,50,0,0,0,2
2023/4/11 21:00,24.4,24.4,77.55,20.2,0,0,0,,14.4,8.2,147,1012,10,30,0,0,0,2
2023/4/11 22:00,23.8,23.8,82.41,20.6,0,0,0,,13,7.9,141,1013,9.6,30,0,0,0,2
2023/4/11 23:00,22.6,22.6,87.06,20.3,0,0,0,,18,4.1,133,1013.4,21.9,60,0,0,0,2
2023/4/12 0:00,23.4,23.4,82.36,20.2,0,0,0,,13,4.4,90,1013,10,30,0,0,0,2
2023/4/12 1:00,23.5,23.5,81.85,20.2,0,0,0,,13.7,7.6,10,1013,10,30,0,0,0,2
2023/4/12 2:00,21.9,21.9,91.77,20.5,0,0,0,,13.3,5,96.2,1013,0,95.7,0,0,0,1
2023/4/12 3:00,21.9,21.9,92.33,20.6,0,0,0,,9.7,4.7,70.7,1012,0,61.8,0,0,0,2
2023/4/12 4:00,22.5,22.5,86.96,20.2,0,0,0,,9,3.4,220,1012,10,30,0,0,0,2
2023/4/12 5:00,20.2,20.2,95.25,19.4,0,0,0,,10.8,3,150,1011.9,22.4,60,0,0,0,2
2023/4/12 6:00,21.9,21.9,87.23,19.7,0,0,0,,10.1,7,152,1011.9,9.9,30,0,0,0,2
2023/4/12 7:00,22.5,22.5,89.28,20.6,0,0,0,,13.7,7,354,1012,9.1,0,31.9,0.1,0,0
2023/4/12 8:00,21.8,21.8,90.48,20.2,0,0,0,,10.8,3.8,209,1013.5,21.4,10,163.1,0.6,2,0
2023/4/12 9:00,24.4,24.4,77.55,20.2,0,0,0,,16.9,7.8,309,1013.4,10,30,287,1,3,2
2023/4/12 10:00,25.4,25.4,75.01,20.6,0,0,0,,16.6,9.6,297,1013,10,30,555.9,2,6,2
2023/4/12 11:00,28.4,30.3,61.77,20.4,0,0,0,,10.8,4.2,330,1013,20.1,60,783.1,2.8,8,2
2023/4/12 12:00,25.9,25.9,70.62,20.2,0,0,0,,18.4,11,260,1012.5,10,30,833.2,3,8,2
2023/4/12 13:00,25.9,25.9,68.4,19.7,0,0,0,,21.2,8.7,234,1012,10,30,659.3,2.4,7,2
2023/4/12 14:00,29.5,31.3,56.43,19.9,0,0,0,,18,7.9,63,1010.6,22.8,90,710.2,2.6,7,2
2023/4/12 15:00,26.5,26.5,70.27,20.6,0,0,0,,17.6,12.3,225,1010,10,30,622.3,2.2,6,2
2023/4/12 16:00,26.4,26.4,71.14,20.7,0,0,0,,18.4,14.6,205,1009.4,10,30,515.2,1.9,5,2
2023/4/12 17:00,28.2,30,62.25,20.3,0,0,0,,18,10.7,120,1009.5,24.8,10,342.9,1.2,3,0
2023/4/12 18:00,25.5,25.5,74.56,20.6,0,0,0,,22,11.2,112,1010,10,50,161.6,0.6,2,2
2023/4/12 19:00,24.9,24.9,77.36,20.7,0,0,0,,21.6,8.3,163,1010.4,10,30,19.4,0.1,0,2
2023/4/12 20:00,24.1,24.1,82.55,20.9,0,0,0,,18,10.6,106,1011.7,26,10.2,0,0,0,0
2023/4/12 21:00,24.4,24.4,80.35,20.8,0,0,0,,20.5,9.9,131,1012,10,30,0,0,0,2
2023/4/12 22:00,24.4,24.4,76.02,19.9,0,0,0,,21.6,11.6,142,1013,10,30,0,0,0,2
2023/4/12 23:00,24.1,24.1,82.24,20.9,0,0,0,,18,10.6,113,1013.7,27.6,50,0,0,0,2
2023/4/13 0:00,24.8,24.8,73.5,19.8,0,0,0,,30.2,13.8,103,1013,10,48,0,0,0,2
2023/4/13 1:00,24.4,24.4,79.7,20.7,0,0,0,,32.4,13.5,107,1013,10,66.8,0,0,0,2
2023/4/13 2:00,22.4,22.4,87.3,20.2,0,0,0,,21.6,11.2,89,1013.4,13.6,90,0,0,0,2
2023/4/13 3:00,23.5,23.5,81.41,20.2,0,0,0,,30.6,18,104,1012.4,10,68.8,0,0,0,2
2023/4/13 4:00,23.5,23.5,81.41,20.2,0,0,0,,31,13.6,99,1012,10,68.8,0,0,0,2
2023/4/13 5:00,21.9,21.9,83.2,18.9,0,0,0,,21.6,8,118,1013.2,16.6,90,0,0,0,2
2023/4/13 6:00,22.9,22.9,81.56,19.6,0,0,0,,35.3,13.1,133,1013,10,68.8,0,0,0,2
2023/4/13 7:00,22.9,22.9,79.21,19.2,0,0,0,,37.1,14.6,104,1014,9.6,68.8,39,0.1,0,2
2023/4/13 8:00,22.2,22.2,79.23,18.4,0,0,0,,21.6,13.7,116,1014.6,15.2,90,208.9,0.8,2,2
2023/4/13 9:00,24.3,24.3,68.96,18.3,0,0,0,,42.8,24.8,106,1013.5,9.7,33.9,426.7,1.5,4,2
2023/4/13 10:00,24.8,24.8,69.05,18.7,0,0,0,,39.2,18.5,86,1013.6,9.8,33.9,544.7,2,5,2
2023/4/13 11:00,25.7,25.7,67.17,19.2,0,0,0,,32.4,14.5,107,1013.8,20.5,50,679.9,2.4,7,2
2023/4/13 12:00,25.3,25.3,70.94,19.6,0,0,0,,35.6,16.5,153,1013,9.8,41.5,793.9,2.9,8,2
2023/4/13 13:00,25.8,25.8,68.75,19.6,0,0,0,,34.9,14.8,149,1012,10,58.3,880.6,3.2,9,2
2023/4/13 14:00,27.5,28.8,61.3,19.4,0,0,0,,32.4,11.1,89,1011.5,22.3,90,879.6,3.2,9,2
2023/4/13 15:00,25.8,25.8,68.75,19.6,0,0,0,,30.2,16.3,140,1010,10,58.3,709.1,2.6,7,2
2023/4/13 16:00,25.8,25.8,68.94,19.7,0,0,0,,28.1,12.2,141,1010,10,58.3,601.4,2.2,6,2
2023/4/13 17:00,25.4,25.4,67.29,18.9,0,0,0,,32.4,10.8,110,1010.1,21.1,90,397.4,1.4,4,2
2023/4/13 18:00,24.8,24.8,75.12,20.1,0,0,0,,26.6,11.5,230,1010,10,46.1,152,0.5,2,2
2023/4/13 19:00,23.9,23.9,79.78,20.2,0,0,0,,24.1,6.7,187,1010,10,50,22.9,0.1,0,2
2023/4/13 20:00,22.6,22.6,78.65,18.7,0,0,0,,32.4,10.5,125,1011.6,22.7,90,0,0,0,2
2023/4/13 21:00,23.9,23.9,79.78,20.2,0,0,0,,20.9,12.2,145,1011.4,10,48,0,0,0,2
2023/4/13 22:00,23.5,23.5,84.04,20.6,0,0,0,,19.1,10.3,164,1012,9.9,50,0,0,0,2
2023/4/13 23:00,22.2,22.2,86.48,19.9,0,0,0,,25.2,7.1,129,1012.8,19.3,90,0,0,0,2
2023/4/14 0:00,23.5,23.5,84.04,20.6,0,0,0,,17.6,8.7,94,1012,9.8,68.8,0,0,0,2
2023/4/14 1:00,23.5,23.5,84.04,20.6,0,0,0,,17.6,7.4,86,1012,9.8,68.8,0,0,0,2
2023/4/14 2:00,22.2,22.2,89.24,20.4,0,0,0,,21.6,4.1,112,1012,18.9,90,0,0,0,2
2023/4/14 3:00,23.1,23.1,86.23,20.6,0,0,0,,14.4,8.9,17,1011,9.3,73.6,0,0,0,2
2023/4/14 4:00,23.1,23.1,85.99,20.6,0,0,0,,15.1,8,78,1010.5,9.7,68.8,0,0,0,2
2023/4/14 5:00,21.7,21.7,93.8,20.7,0.004,0,0,['rain'],21.6,3.9,119,1011.4,7.9,90,0,0,0,6
2023/4/14 6:00,23.1,23.1,83.76,20.2,0,0,0,,20.2,12.5,100,1011,9.7,50,0,0,0,2
2023/4/14 7:00,23.9,23.9,79.35,20.2,0,0,0,,22.3,10.8,100,1011,9.6,30,22.3,0.1,0,2
2023/4/14 8:00,22.7,22.7,85.89,20.2,0.001,0,0,['rain'],21.6,10.6,122,1012.4,16.4,90,174.5,0.6,2,6
2023/4/14 9:00,24.8,24.8,75.19,20.2,0,0,0,,31,13.8,105,1012,9.7,33.9,392.9,1.4,4,2
2023/4/14 10:00,25.8,25.8,75.08,21.1,0,0,0,,32,13.9,147,1012,9.7,41.5,559.6,2,6,2
2023/4/14 11:00,26.3,26.3,75.15,21.5,0,0,0,,21.6,7.4,83,1012.2,20.3,90,747.3,2.7,7,2
2023/4/14 12:00,25.8,25.8,75.08,21.1,0,0,0,,27.4,10.6,139,1011,8.3,50,738.1,2.7,7,2
2023/4/14 13:00,25.8,25.8,75.55,21.2,0,0,0,,24.5,10.2,303,1010,9.8,40.6,784.9,2.8,8,2
2023/4/14 14:00,28.6,31.8,69.6,22.5,0,0,0,,21.6,7.9,81,1008.8,19.5,90,582,2.1,6,2
2023/4/14 15:00,25.9,25.9,77.29,21.6,0,0,0,,23.8,12.7,233,1008,9.7,33.9,575.6,2.1,6,2
2023/4/14 16:00,25.5,25.5,79.28,21.6,0,0,0,,24.5,15.9,219,1008,9.8,60.3,514.6,1.9,5,2
2023/4/14 17:00,26.5,26.5,74.75,21.7,0,0,0,,21.6,7.8,143,1008,17.5,90,251.5,0.9,3,2
2023/4/14 18:00,24.9,24.9,81.81,21.6,0,0,0,,22.7,13.3,194,1008,9.7,58.3,103.9,0.4,1,2
2023/4/14 19:00,25.4,25.4,79.76,21.6,0,0,0,,18,13.3,196,1009,9.7,58.3,14.6,0.1,0,2
2023/4/14 20:00,24.4,24.4,84.96,21.7,0,0,0,,21.6,4.1,196,1009.7,20.2,91.9,0,0,0,1
2023/4/14 21:00,24.5,24.5,86.37,22.1,0,0,0,,11.2,10.6,191,1010,9.8,58.3,0,0,0,2
2023/4/14 22:00,24.9,24.9,84.42,22.1,0,0,0,,10.4,7.9,202,1010.4,9.8,39.4,0,0,0,2
2023/4/14 23:00,23.3,23.3,90.77,21.7,0,0,0,,21.6,0.6,209,1011.1,20.6,90,0,0,0,2
2023/4/15 0:00,24.5,24.5,86.37,22.1,0,0,0,,10.4,4.4,138,1010.4,9.9,58.3,0,0,0,2
2023/4/15 1:00,24.4,24.4,86.9,22.1,0,0,0,,10.8,4,40,1010,10,58.3,0,0,0,2
2023/4/15 2:00,22.8,22.8,93.64,21.7,0,0,0,,21.6,0.4,254,1009.8,15.4,90,0,0,0,2
2023/4/15 3:00,23.8,23.8,89.14,21.9,0,0,0,,14,3.6,286,1009,7.7,39.4,0,0,0,2
2023/4/15 4:00,23.5,23.5,91.71,22.1,0,0,0,,14.4,2.5,284,1008.4,6.7,30,0,0,0,2
2023/4/15 5:00,22.2,22.2,95.39,21.4,0,0,0,,18,0.3,276,1009.2,10,90,0,0,0,2
2023/4/15 6:00,23.9,23.9,89.15,22.1,0,0,0,,15.5,4,308,1009.4,6.8,38.5,0,0,0,2
2023/4/15 7:00,24.4,24.4,89.42,22.5,0,0,0,,17.6,6.1,299,1010,5.8,17.9,38,0.1,0,0
2023/4/15 8:00,24.9,24.9,86.95,22.6,0.05,0,0,['rain'],18,0.7,287,1010.8,9.6,91.9,185.9,0.7,2,5
2023/4/15 9:00,25.6,25.6,80.87,22.1,0,0,0,,27.7,7.4,324,1011,4.4,60.3,431.5,1.6,4,2
2023/4/15 10:00,27,29.3,74.86,22.2,0,0,0,,32.4,12.5,343,1011,5.3,39.4,606.2,2.2,6,2
2023/4/15 11:00,29.8,31.8,55.79,20.1,0,0,0,,21.6,13.8,6,1010.9,9.3,90,727.4,2.6,7,2
2023/4/15 12:00,29.4,31.7,59.98,20.8,0,0,0,,30.2,17,335,1010.5,5.8,30,800.3,2.9,8,2
2023/4/15 13:00,29.9,32.2,57.81,20.7,0,0,0,,27.4,16.3,331,1009.5,6.8,58.3,797.9,2.9,8,2
2023/4/15 14:00,31.7,33.9,50.51,20.2,0,0,0,,28.8,8,353,1008.5,17.5,90,805.4,2.9,8,2
2023/4/15 15:00,28.9,31.1,61.21,20.7,0,0,0,,28.1,16.5,311,1008,10,39.4,611,2.2,6,2
2023/4/15 16:00,29.4,31.6,59.72,20.7,0,0,0,,27.7,15.3,320,1007.5,10,58.3,472.5,1.7,5,2
2023/4/15 17:00,30.4,32.5,54.46,20.2,0,0,0,,36,7.9,44,1007.3,19.9,78.4,206.2,0.7,2,2
2023/4/15 18:00,29.1,30.7,56.74,19.6,0,0,0,,22,17.8,351,1007,10,30,82.8,0.3,1,2
2023/4/15 19:00,28,29.7,62.28,20.1,0,0,0,,15.5,13.5,355,1007.4,10,30,15.6,0.1,0,2
2023/4/15 20:00,27.1,28.5,63.68,19.7,0,0,0,,36,1,4,1008.2,23.5,84.2,0,0,0,2
2023/4/15 21:00,27.4,29,64,20,0,0,0,,12.6,11.8,349,1009,10,38.5,0,0,0,2
2023/4/15 22:00,26.6,26.6,71.25,20.9,0,0,0,,13,10.1,329,1009,10,30,0,0,0,2
2023/4/15 23:00,23.6,23.6,80.86,20.1,0,0,0,,36,0.2,274,1009.5,23.2,51.6,0,0,0,2
2023/4/16 0:00,25.6,25.6,75.6,20.9,0,0,0,,15.1,8.7,312,1009.4,10,33.9,0,0,0,2
2023/4/16 1:00,25.1,25.1,73.56,20.1,0,0,0,,15.5,8.3,326,1009.4,10,30,0,0,0,2
2023/4/16 2:00,21.5,21.5,88.83,19.6,0,0,0,,36,0.6,335,1009.2,22.3,10,0,0,0,0
2023/4/16 3:00,24.5,24.5,76.38,20.1,0,0,0,,12.6,8.5,314,1008.4,10,62.6,0,0,0,2
2023/4/16 4:00,23.8,23.8,79.55,20.1,0,0,0,,11.5,7.8,317,1008,10,57.4,0,0,0,2
2023/4/16 5:00,20.2,20.2,92.42,18.9,0,0,0,,21.6,0.4,166,1008.6,21.4,17.7,0,0,0,0
2023/4/16 6:00,23.5,23.5,83.51,20.5,0,0,0,,11.5,6.5,318,1009,10,8.9,0,0,0,0
2023/4/16 7:00,23.5,23.5,83.51,20.5,0,0,0,,12.6,6.7,330,1009.9,10,11.4,47.5,0.2,0,0
2023/4/16 8:00,23.6,23.6,80.94,20.1,0,0,0,,10.8,0.3,30,1010.5,19.8,10,236.4,0.9,2,0
2023/4/16 9:00,26.1,26.1,72.06,20.6,0,0,0,,16.2,10.8,306,1010.4,8.7,0,467.9,1.7,5,0
2023/4/16 10:00,27.4,29.2,66.66,20.6,0,0,0,,17.6,11.9,305,1011,8.8,24.2,679.1,2.4,7,2
2023/4/16 11:00,30.9,32.5,50.53,19.4,0,0,0,,14.4,4.2,140,1010.5,17.4,30,842.8,3,8,2
2023/4/16 12:00,28.8,30.7,59.81,20.3,0,0,0,,18.7,10.6,287,1010,7.5,30,943.6,3.4,9,2
2023/4/16 13:00,29.3,30.8,55.05,19.4,0,0,0,,20.2,11,247,1009,7.9,30,973.5,3.5,10,2
2023/4/16 14:00,31.4,33.8,52.27,20.4,0,0,0,,25.2,14.8,103,1008.3,20.6,30,930.2,3.3,9,2
2023/4/16 15:00,29.2,31.5,60.61,20.8,0,0,0,,23,13.4,117,1007.5,9.7,30,814.1,2.9,8,2
2023/4/16 16:00,28.7,31.2,64.5,21.3,0,0,0,,26.3,13.4,126,1007,9.6,30,603.3,2.2,6,2
2023/4/16 17:00,29.2,31.4,60.64,20.8,0,0,0,,25.2,14.2,108,1007.6,24.5,10,422.2,1.5,4,0
2023/4/16 18:00,27.3,29.2,68.29,20.9,0,0,0,,28.1,12.5,198,1007.5,9.6,30,196.4,0.7,2,2
2023/4/16 19:00,26.8,28.3,68.56,20.5,0,0,0,,25.2,14,177,1008,9.6,30,27.3,0.1,0,2
2023/4/16 20:00,25.2,25.2,76.54,20.8,0,0,0,,25.2,7.6,111,1009,24.9,10,0,0,0,0
2023/4/16 21:00,25.8,25.8,76.45,21.3,0,0,0,,18.4,15,149,1009,9.5,0,0,0,0,0
2023/4/16 22:00,25.4,25.4,77.92,21.2,0,0,0,,16.2,14.6,145,1010,9.5,5.4,0,0,0,0
2023/4/16 23:00,23.7,23.7,80.38,20.1,0,0,0,,25.2,4,137,1010.7,23.1,17.7,0,0,0,0
2023/4/17 0:00,24.5,24.5,82.49,21.3,0,0,0,,12.6,12.2,152,1010,9.3,5.4,0,0,0,0
2023/4/17 1:00,24.5,24.5,84.68,21.7,0,0,0,,13,11,152,1009.5,8.9,5.4,0,0,0,0
2023/4/17 2:00,23,23,88.45,21,0,0,0,,25.2,7,121,1010,18.7,90,0,0,0,2
2023/4/17 3:00,24.1,24.1,84.1,21.2,0,0,0,,13.3,10.2,152,1009.4,8.4,8.9,0,0,0,0
2023/4/17 4:00,23.9,23.9,84.62,21.2,0,0,0,,12.6,8.3,143,1010,8.4,32,0,0,0,2
2023/4/17 5:00,22.9,22.9,92.45,21.6,0,0,0,,18,3.7,125,1010.7,13.4,33.9,0,0,0,2
2023/4/17 6:00,23.6,23.6,86.82,21.3,0,0,0,,14,6.2,101,1010.9,8.6,17.9,0,0,0,0
2023/4/17 7:00,24.5,24.5,82.27,21.3,0,0,0,,17.6,6.5,92,1011.4,8.4,17.9,40.6,0.1,0,0
2023/4/17 8:00,24.2,24.2,87.52,22,0,0,0,,10.8,6.8,92,1012.6,15.1,59.7,193.9,0.7,2,2
2023/4/17 9:00,26.5,26.5,73.05,21.3,0,0,0,,23.8,7,100,1012.9,9.7,50,391.1,1.4,4,2
2023/4/17 10:00,27.8,30,67.59,21.3,0,0,0,,23.8,11.9,153,1013,9.8,50,582,2.1,6,2
2023/4/17 11:00,28.4,31.5,69.75,22.4,0,0,0,,14.4,10.6,84,1013,21,74.2,797.4,2.9,8,2
2023/4/17 12:00,27.4,29.6,71.33,21.7,0,0,0,,28.4,12.5,235,1012,9.8,40.6,883.4,3.2,9,2
2023/4/17 13:00,28.3,31.2,69.66,22.2,0,0,0,,30.6,16.1,240,1011,9.8,50,899.4,3.2,9,2
2023/4/17 14:00,28.8,32.3,69.71,22.8,0,0,0,,21.6,11.2,89,1011,20.5,90,845.7,3,8,2
2023/4/17 15:00,28.3,31.2,69.66,22.2,0,0,0,,36,17.8,161,1010,9.8,50,715.7,2.6,7,2
2023/4/17 16:00,27.8,30.5,71.6,22.2,0,0,0,,37.1,20.5,157,1009.4,9.8,32,535.5,1.9,5,2
2023/4/17 17:00,28,31,72.47,22.6,0,0,0,,25.2,14.1,116,1009.6,21.6,65.8,366.8,1.3,4,2
2023/4/17 18:00,27.8,30.2,69.43,21.7,0,0,0,,35.6,23.7,111,1009,9.7,32,157.2,0.6,2,2
2023/4/17 19:00,27.3,29.5,71.37,21.7,0,0,0,,32.4,24,121,1009.5,9.7,41.5,25.3,0.1,0,2
2023/4/17 20:00,25.7,25.7,85.53,23.1,0,0,0,,28.8,14.4,104,1011,21,80,0,0,0,2
2023/4/17 21:00,25.9,25.9,84.6,23.2,0,0,0,,28.1,14.2,141,1011.4,9.8,41.5,0,0,0,2
2023/4/17 22:00,25.9,25.9,82.45,22.7,0,0,0,,25.6,17.3,145,1012,9.7,41.5,0,0,0,2
2023/4/17 23:00,25.2,25.2,86.64,22.8,0,0,0,,28.8,10.9,114,1012.5,22.1,81.9,0,0,0,2
2023/4/18 0:00,25.9,25.9,78.06,21.8,0,0,0,,21.6,17.6,158,1012,9.7,32,0,0,0,2
2023/4/18 1:00,25.5,25.5,80.27,21.8,0,0,0,,20.2,14,157,1011.9,9.8,32,0,0,0,2
2023/4/18 2:00,24.9,24.9,87.26,22.6,0,0,0,,28.8,3.8,125,1011.6,20.5,91.9,0,0,0,1
2023/4/18 3:00,25.1,25.1,86.73,22.7,0,0,0,,16.6,11.6,118,1010.4,9.8,33.9,0,0,0,2
2023/4/18 4:00,25.4,25.4,85.3,22.7,0,0,0,,16.2,6.7,141,1010,9.6,32,0,0,0,2
2023/4/18 5:00,23.8,23.8,91.82,22.4,0,0,0,,28.8,4.3,189,1010.5,18.4,91.9,0,0,0,1
2023/4/18 6:00,24.9,24.9,85.02,22.3,0,0,0,,16.9,9.5,150,1010.9,9.7,33.9,0,0,0,2
2023/4/18 7:00,25.4,25.4,87.3,23.2,0,0,0,,17.3,8.5,146,1011.4,8.6,68.8,37.1,0.1,0,2
2023/4/18 8:00,25.4,25.4,85.82,22.9,0,0,0,,25.2,7.3,136,1012.1,15.3,91.9,187.3,0.7,2,1
2023/4/18 9:00,26.8,29.2,78.19,22.7,0,0,0,,26.6,17.4,150,1011.4,9.8,41.5,325.7,1.2,3,2
2023/4/18 10:00,27.8,31.4,77.85,23.6,0,0,0,,33.8,21.4,163,1011,10,33.9,575.3,2.1,6,2
2023/4/18 11:00,29.7,33.9,67.67,23.1,0,0,0,,21.6,14.9,154,1010.4,21,90,695.1,2.5,7,2
2023/4/18 12:00,27.5,30.6,77.8,23.3,0,0,0,,42.8,18.2,162,1010.4,10,68.8,879.5,3.2,9,2
2023/4/18 13:00,27.5,30.8,80.04,23.7,0,0,0,,43.2,15.7,157,1009.4,10,60.3,828,3,8,2
2023/4/18 14:00,28.5,32.6,75.8,23.8,0,0,0,,21.6,11.5,116,1008.8,23.7,91.9,872.5,3.1,9,1
2023/4/18 15:00,27.4,30.6,80.03,23.6,0,0,0,,41.8,17.1,160,1007.5,10,68.8,720.1,2.6,7,2
2023/4/18 16:00,26.9,30.1,84.71,24.2,0,0,0,,41.4,19.1,156,1007.4,10,68.8,315.5,1.1,3,2
2023/4/18 17:00,27,30.1,82.83,23.8,0,0,0,,21.6,4.8,142,1007.3,21.9,91.9,146,0.5,1,1
2023/4/18 18:00,26.5,26.5,87.09,24.2,0,0,0,,37.1,20.8,169,1007,9.9,68.8,57.2,0.2,1,2
2023/4/18 19:00,26.5,26.5,87.09,24.2,0,0,0,,38.5,22.2,173,1007.4,9.8,68.8,19.1,0.1,0,2
2023/4/18 20:00,25.8,25.8,91.68,24.3,0.001,0,0,['rain'],21.6,1.7,174,1008.2,18.9,91.9,0,0,0,5
2023/4/18 21:00,26.5,26.5,89.58,24.6,0,0,0,,33.8,21.6,169,1008.4,9.1,73.6,0,0,0,2
2023/4/18 22:00,26.8,29.8,85.44,24.2,0,0,0,,32,24,178,1008.4,9.9,73.6,0,0,0,2
2023/4/18 23:00,25.8,25.8,93.26,24.6,0,0,0,,21.6,1.3,194,1009.2,17.6,91.9,0,0,0,1
